online user,# Spark workers,number of VMs,size of data,Amount of memory of workers,# cores of workers,total memory of VMs/local machine,#cores of VMs,think time,type of ML task,on-prem,throughput
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01193331383
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01192285213
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01191240876
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01190198366
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0118915768
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01188118812
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01187081757
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01186046512
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0118501307
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01183981428
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0118295158
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01181923523
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0118089725
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01179872759
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01178850043
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01177829099
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01176809922
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01175792507
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0117477685
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01173762946
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0117275079
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01171740379
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01170731707
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01169724771
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01168719565
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01167716085
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01166714327
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01165714286
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01164715958
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01163719338
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01162724423
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01161731207
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01160739687
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01159749858
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01158761715
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01157775255
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01156790473
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01155807365
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01154825927
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01153846154
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01152868042
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01151891587
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01150916784
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0114994363
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01148972121
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01148002251
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01147034017
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01146067416
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01145102442
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01144139091
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01143177361
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01142217245
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01141258741
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01140301845
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01139346551
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01138392857
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01137440758
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01136490251
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0113554133
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01134593993
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01133648236
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01132704053
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01131761442
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01130820399
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01129880919
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01128942999
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01128006635
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01127071823
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01126138559
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01125206839
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0112427666
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01123348018
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01122420908
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01121495327
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01120571272
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01119648738
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01118727721
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01117808219
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01116890227
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01115973742
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01115058759
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01114145276
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01113233288
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01112322792
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01111413784
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0111050626
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01109600218
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01108695652
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0110779256
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01106890939
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01105990783
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01105092091
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01104194858
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01103299081
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01102404755
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01101511879
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01100620448
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01099730458
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01098841907
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.0109795479
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01097069105
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01096184847
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01095302013
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01094420601
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01093540606
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01092662025
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01091784854
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01090909091
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01090034731
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01089161773
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01088290211
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01087420043
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01086551265
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01085683874
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01084817868
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01083953241
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01083089992
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01082228117
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01081367612
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01080508475
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01079650701
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01078794289
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01077939234
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01077085533
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01076233184
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01075382182
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01074532526
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01073684211
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01072837234
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01071991592
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01071147283
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01070304302
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01069462647
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01068622315
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01067783303
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01066945607
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01066109224
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01065274151
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01064440386
3,8,2,1 G,80 G,32,128 GB,32,30,feature selection,0,0.01063607925
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.2
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.1
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.1
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.08
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.08571428571
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.075
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.07272727273
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06153846154
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.07142857143
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0625
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05882352941
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06315789474
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06363636364
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06086956522
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05833333333
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.064
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06153846154
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05925925926
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06428571429
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06206896552
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05806451613
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0625
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06060606061
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05882352941
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06111111111
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05945945946
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05789473684
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05641025641
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05853658537
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06046511628
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05909090909
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05777777778
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06086956522
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05957446809
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05833333333
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05882352941
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05769230769
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05660377358
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05925925926
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05818181818
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05964912281
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05862068966
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05762711864
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.06
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05901639344
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05806451613
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.059375
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05846153846
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05757575758
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05671641791
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05882352941
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05797101449
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05714285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05915492958
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05833333333
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.05753424658
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0328358209
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.03259259259
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.03235294118
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.03211678832
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.03333333333
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.03309352518
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.023
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.02288557214
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.02376237624
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0236453202
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.02352941176
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0243902439
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.02427184466
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01872659176
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01940298507
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01933085502
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01925925926
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01918819188
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01985294118
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01978021978
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01616766467
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01611940299
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01666666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01661721068
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01656804734
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01710914454
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0145
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0144638404
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01492537313
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01488833747
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01485148515
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01481481481
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01527093596
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01327623126
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01325730577
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01322901849
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01362668559
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01359773371
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01356890459
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01396332863
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01236727046
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01234413965
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01269446173
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01267080745
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01264724117
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01262376238
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01297096973
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01165371809
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01163434903
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01161504425
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01192711209
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01190738699
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01188772702
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0111
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01108337494
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0110667996
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01134892982
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01132637854
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01130952381
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01129271917
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0115727003
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01155555556
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01153846154
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.011816839
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01179941003
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0117820324
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01205882353
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01204111601
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01202346041
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01200585652
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01228070175
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01226277372
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01224489796
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01222707424
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0125
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01248185776
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01246376812
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01273516643
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01271676301
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0126984127
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01296829971
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01294964029
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01293103448
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01291248207
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01318051576
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01316165951
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01314285714
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01312410842
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01339031339
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.013371266
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01335227273
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01361702128
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01359773371
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01357850071
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01384180791
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01382228491
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0138028169
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01378340366
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01404494382
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01402524544
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01400560224
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01426573427
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01424581006
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01422594142
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01420612813
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01446453408
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01444444444
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01442441054
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01468144044
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01466113416
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01464088398
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01462068966
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01487603306
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01485557084
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01483516484
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01508916324
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01506849315
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01504787962
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01530054645
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01527967258
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01525885559
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01523809524
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01548913043
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01546811398
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01544715447
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01542625169
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01567567568
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01565452092
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01563342318
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01588156124
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01586021505
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01583892617
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01608579088
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01606425703
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01604278075
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01602136182
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01626666667
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01624500666
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01622340426
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01620185923
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01644562334
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01642384106
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.0164021164
3,8,2,100 MB,80 G,32,128 GB,32,30,MLP,0,0.01664464993
